timestamp,markers,ids,x,y,detect_ms,src
1786883922.501,0,,,,1607.1,tcp
1786883924.088,0,,,,1574.0,tcp
1786883925.710,0,,,,1604.0,tcp
1786883927.424,0,,,,1695.8,tcp
1786883929.228,0,,,,1784.1,tcp
1786883930.914,0,,,,1669.0,tcp
1786883932.542,0,,,,1614.9,tcp
1786883934.197,0,,,,1636.8,tcp
1786883936.038,0,,,,1823.6,tcp
1786883937.757,0,,,,1704.7,tcp
1786883939.640,0,,,,1860.9,tcp
1786883941.703,0,,,,2048.4,tcp
1786883943.588,0,,,,1870.3,tcp
1786883945.230,0,,,,1623.9,tcp
1786883946.857,0,,,,1605.7,tcp
1786883948.429,0,,,,1558.4,tcp
1786883950.188,0,,,,1739.9,tcp
1786883951.880,0,,,,1669.8,tcp
1786883954.062,0,,,,2161.5,tcp
1786883956.493,0,,,,2374.6,tcp
1786883958.398,0,,,,1890.9,tcp
1786883959.977,0,,,,1562.5,tcp
1786883961.701,0,,,,1698.3,tcp
1786883963.408,0,,,,1691.0,tcp
1786883965.138,0,,,,1716.0,tcp
1786883967.205,0,,,,2049.9,tcp
1786883968.925,0,,,,1704.0,tcp
1786883970.677,0,,,,1738.9,tcp
1786883972.357,0,,,,1664.7,tcp
1786883973.962,0,,,,1590.7,tcp
1786883975.580,0,,,,1605.3,tcp
1786883977.168,0,,,,1571.4,tcp
1786883979.016,0,,,,1831.7,tcp
1786883980.684,0,,,,1632.0,tcp
1786883982.398,0,,,,1692.3,tcp
1786883984.196,0,,,,1780.2,tcp
1786883985.849,0,,,,1634.0,tcp
1786883987.505,0,,,,1636.7,tcp
1786883989.180,0,,,,1657.5,tcp
1786883991.022,0,,,,1824.2,tcp
1786883992.739,0,,,,1700.3,tcp
1786883994.420,0,,,,1666.9,tcp
1786883996.150,0,,,,1713.1,tcp
1786883997.845,0,,,,1667.4,tcp
1786883999.494,0,,,,1624.5,tcp
1786884001.094,0,,,,1589.8,tcp
1786884002.731,0,,,,1624.6,tcp
1786884004.334,0,,,,1589.9,tcp
1786884005.844,0,,,,1496.4,tcp
1786884007.456,0,,,,1598.7,tcp
1786884009.249,0,,,,1769.9,tcp
1786884010.928,0,,,,1649.6,tcp
1786884013.591,0,,,,2646.0,tcp
1786884016.345,0,,,,2728.9,tcp
1786884018.558,0,,,,2189.9,tcp
1786884020.774,0,,,,2180.2,tcp
1786884022.508,0,,,,1715.1,tcp
1786884024.560,0,,,,2036.6,tcp
1786884026.434,0,,,,1847.9,tcp
1786884028.122,0,,,,1673.6,tcp
1786884029.817,0,,,,1679.1,tcp
1786884031.889,0,,,,2056.4,tcp
1786884033.901,0,,,,1992.6,tcp
1786884035.706,0,,,,1788.8,tcp
1786884037.544,0,,,,1824.8,tcp
1786884042.308,0,,,,4735.5,tcp
1786884044.982,0,,,,2642.8,tcp
1786884047.215,0,,,,2208.1,tcp
1786884049.196,0,,,,1959.2,tcp
1786884050.876,0,,,,1662.4,tcp
1786884052.671,0,,,,1779.9,tcp
1786884054.364,0,,,,1677.4,tcp
1786884056.133,0,,,,1754.2,tcp
1786884058.462,0,,,,2310.4,tcp
1786884062.319,0,,,,3817.1,tcp
1786884064.385,0,,,,2019.0,tcp
1786884066.464,0,,,,2060.0,tcp
1786884068.583,0,,,,2100.5,tcp
1786884070.576,0,,,,1974.1,tcp
1786884072.646,0,,,,2051.6,tcp
1786884074.610,0,,,,1946.8,tcp
1786884076.564,0,,,,1939.1,tcp
1786884078.602,0,,,,2016.6,tcp
1786884080.873,0,,,,2211.2,tcp
1786884082.833,0,,,,1943.7,tcp
1786884084.552,0,,,,1690.9,tcp
1786884086.430,0,,,,1855.5,tcp
1786884088.283,0,,,,1839.0,tcp
1786884090.191,0,,,,1896.0,tcp
1786884091.997,0,,,,1785.7,tcp
1786884093.738,0,,,,1712.7,tcp
1786884095.678,0,,,,1927.5,tcp
1786884097.337,0,,,,1644.0,tcp
1786884099.024,0,,,,1671.7,tcp
1786884100.704,0,,,,1662.4,tcp
1786884102.398,0,,,,1681.2,tcp
1786884104.137,0,,,,1723.7,tcp
1786884105.899,0,,,,1746.7,tcp
1786884107.768,0,,,,1854.4,tcp
1786884109.605,0,,,,1823.7,tcp
1786884111.420,0,,,,1799.8,tcp
1786884113.219,0,,,,1775.1,tcp
1786884115.027,0,,,,1778.2,tcp
1786884116.799,0,,,,1755.7,tcp
1786884118.501,0,,,,1671.4,tcp
1786884120.273,0,,,,1758.4,tcp
1786884122.568,0,,,,2280.9,tcp
1786884124.280,0,,,,1694.5,tcp
1786884126.361,0,,,,2058.7,tcp
1786884128.234,0,,,,1839.6,tcp
1786884129.915,0,,,,1666.4,tcp
1786884131.532,0,,,,1600.9,tcp
1786884133.161,0,,,,1586.5,tcp
1786884134.850,0,,,,1674.1,tcp
1786884136.458,0,,,,1592.2,tcp
1786884138.139,0,,,,1662.3,tcp
1786884139.857,0,,,,1702.0,tcp
1786884141.541,0,,,,1668.4,tcp
1786884143.278,0,,,,1700.9,tcp
1786884145.000,0,,,,1709.3,tcp
1786884146.682,0,,,,1667.2,tcp
1786884148.309,0,,,,1611.4,tcp
1786884149.947,0,,,,1614.4,tcp
1786884151.618,0,,,,1655.0,tcp
1786884153.147,0,,,,1516.2,tcp
1786884154.707,0,,,,1544.9,tcp
1786884156.539,0,,,,1813.4,tcp
1786884158.166,0,,,,1591.1,tcp
1786884159.689,0,,,,1508.2,tcp
1786884161.227,0,,,,1525.7,tcp
1786884162.691,0,,,,1448.3,tcp
1786884164.205,0,,,,1498.8,tcp
1786884165.971,0,,,,1749.1,tcp
1786884167.612,0,,,,1621.7,tcp
1786884169.378,0,,,,1752.6,tcp
1786884171.027,0,,,,1633.4,tcp
1786884172.567,0,,,,1524.2,tcp
1786884174.072,0,,,,1486.7,tcp
1786884175.623,0,,,,1511.9,tcp
1786884177.189,0,,,,1554.7,tcp
1786884178.728,0,,,,1526.6,tcp
1786884180.182,0,,,,1435.5,tcp
1786884181.645,0,,,,1450.2,tcp
1786884183.112,0,,,,1455.4,tcp
1786884184.603,0,,,,1476.5,tcp
1786884186.066,0,,,,1450.3,tcp
1786884187.679,0,,,,1597.8,tcp
1786884189.342,0,,,,1651.0,tcp
1786884190.926,0,,,,1572.6,tcp
1786884193.053,0,,,,2114.5,tcp
1786884194.763,0,,,,1681.4,tcp
1786884196.273,0,,,,1494.5,tcp
1786884197.737,0,,,,1451.8,tcp
1786884199.221,0,,,,1466.7,tcp
1786884200.625,0,,,,1392.1,tcp
1786884202.071,0,,,,1430.9,tcp
1786884203.458,0,,,,1374.0,tcp
1786884204.885,0,,,,1411.2,tcp
1786884206.317,0,,,,1393.7,tcp
1786884207.709,0,,,,1376.8,tcp
1786884209.157,0,,,,1436.2,tcp
1786884210.593,0,,,,1421.2,tcp
1786884211.979,0,,,,1371.2,tcp
1786884213.363,0,,,,1370.3,tcp
1786884214.746,0,,,,1371.5,tcp
1786884216.138,0,,,,1378.3,tcp
1786884217.521,0,,,,1368.1,tcp
1786884218.934,0,,,,1399.5,tcp
1786884220.364,0,,,,1419.0,tcp
1786884221.793,0,,,,1417.2,tcp
1786884223.192,0,,,,1383.8,tcp
1786884224.586,0,,,,1380.0,tcp
1786884225.969,0,,,,1369.3,tcp
1786884227.404,0,,,,1423.5,tcp
1786884228.810,0,,,,1393.8,tcp
1786884230.237,0,,,,1415.1,tcp
1786884231.646,0,,,,1392.9,tcp
1786884233.008,0,,,,1350.2,tcp
1786884236.641,0,,,,3620.1,tcp
1786884238.498,0,,,,1834.7,tcp
1786884240.398,0,,,,1875.8,tcp
1786884241.889,0,,,,1471.2,tcp
1786884243.334,0,,,,1428.8,tcp
1786884244.747,0,,,,1400.2,tcp
1786884246.109,0,,,,1346.1,tcp
1786884247.454,0,,,,1329.6,tcp
1786884248.819,0,,,,1354.8,tcp
1786884250.209,0,,,,1378.7,tcp
1786884251.661,0,,,,1437.3,tcp
1786884253.013,0,,,,1341.8,tcp
1786884254.361,0,,,,1336.4,tcp
1786884255.728,0,,,,1351.7,tcp
1786884257.140,0,,,,1398.3,tcp
1786884258.515,0,,,,1364.1,tcp
1786884259.900,0,,,,1368.1,tcp
1786884261.286,0,,,,1375.4,tcp
1786884262.633,0,,,,1321.2,tcp
1786884263.929,0,,,,1285.0,tcp
1786884265.285,0,,,,1345.5,tcp
1786884266.631,0,,,,1334.3,tcp
1786884267.991,0,,,,1343.9,tcp
1786884269.357,0,,,,1354.9,tcp
1786884270.748,0,,,,1374.0,tcp
1786884272.116,0,,,,1357.2,tcp
1786884273.437,0,,,,1309.0,tcp
1786884274.770,0,,,,1319.1,tcp
1786884276.149,0,,,,1366.3,tcp
1786884277.483,0,,,,1319.4,tcp
1786884278.862,0,,,,1366.4,tcp
1786884280.230,0,,,,1350.8,tcp
1786884281.579,0,,,,1331.2,tcp
1786884282.930,0,,,,1340.9,tcp
1786884284.276,0,,,,1336.1,tcp
1786884285.624,0,,,,1329.5,tcp
1786884286.987,0,,,,1351.3,tcp
